preCount,fCount,sCount,temperature,weatherType,wind,humidity,barometer,visibility,crash,crime,parkEvent,count
0.0, 0.0, 33.0, 23.0, 5.0, 13.0, 0.53, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 2.0, 0.0, 23.0, 5.0, 15.0, 0.53, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 15.0, 23.0, 5.0, 15.0, 0.53, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 3.0, 23.0, 5.0, 15.0, 0.53, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 23.0, 5.0, 15.0, 0.53, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 8.0, 23.0, 5.0, 15.0, 0.53, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 23.0, 5.0, 15.0, 0.53, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 18.0, 23.0, 6.0, 19.0, 0.64, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 19.0, 23.0, 6.0, 19.0, 0.64, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 4.0, 23.0, 6.0, 19.0, 0.64, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 23.0, 6.0, 19.0, 0.64, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 21.0, 23.0, 6.0, 19.0, 0.64, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 5.0, 23.0, 6.0, 19.0, 0.64, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 38.0, 23.0, 5.0, 17.0, 0.6, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 5.0, 23.0, 5.0, 17.0, 0.6, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 15.0, 23.0, 5.0, 17.0, 0.6, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 22.0, 23.0, 5.0, 17.0, 0.6, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 23.0, 5.0, 17.0, 0.6, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 20.0, 23.0, 5.0, 17.0, 0.6, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 22.0, 6.0, 15.0, 0.64, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 4.0, 35.0, 22.0, 6.0, 15.0, 0.64, 1014.0, 16.0, 0.0, 0.0, 0.0, 2.0
2.0, 0.0, 10.0, 22.0, 6.0, 15.0, 0.64, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 7.0, 22.0, 6.0, 15.0, 0.64, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 6.0, 22.0, 6.0, 15.0, 0.64, 1014.0, 16.0, 1.0, 0.0, 0.0, 0.0
0.0, 0.0, 19.0, 22.0, 6.0, 15.0, 0.64, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 21.0, 22.0, 5.0, 11.0, 0.68, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 20.0, 22.0, 5.0, 11.0, 0.68, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 2.0, 22.0, 5.0, 11.0, 0.68, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 22.0, 5.0, 11.0, 0.68, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 19.0, 22.0, 5.0, 11.0, 0.68, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 4.0, 22.0, 5.0, 11.0, 0.68, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 21.0, 21.0, 5.0, 19.0, 0.66, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 21.0, 5.0, 19.0, 0.66, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 21.0, 5.0, 19.0, 0.66, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 21.0, 5.0, 19.0, 0.66, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 21.0, 5.0, 19.0, 0.66, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 21.0, 5.0, 19.0, 0.66, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 20.0, 5.0, 19.0, 0.65, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 20.0, 5.0, 19.0, 0.65, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 20.0, 5.0, 19.0, 0.65, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 20.0, 5.0, 19.0, 0.65, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 20.0, 5.0, 19.0, 0.65, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 20.0, 5.0, 19.0, 0.65, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 19.0, 5.0, 17.0, 0.68, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 19.0, 5.0, 17.0, 0.68, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 19.0, 5.0, 17.0, 0.68, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 19.0, 5.0, 17.0, 0.68, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 19.0, 5.0, 17.0, 0.68, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 19.0, 5.0, 17.0, 0.68, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 19.0, 5.0, 19.0, 0.68, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 19.0, 5.0, 19.0, 0.68, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 19.0, 5.0, 19.0, 0.68, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 19.0, 5.0, 19.0, 0.68, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 19.0, 5.0, 19.0, 0.68, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 19.0, 5.0, 19.0, 0.68, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 18.0, 19.0, 5.0, 17.0, 0.63, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 19.0, 5.0, 17.0, 0.63, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 19.0, 5.0, 17.0, 0.63, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 4.0, 20.0, 19.0, 5.0, 17.0, 0.63, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 19.0, 5.0, 11.0, 0.65, 1015.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 2.0, 19.0, 19.0, 5.0, 11.0, 0.65, 1015.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 19.0, 5.0, 9.0, 0.65, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 18.0, 19.0, 5.0, 9.0, 0.65, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 19.0, 5.0, 9.0, 0.65, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 19.0, 19.0, 5.0, 9.0, 0.65, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 19.0, 5.0, 9.0, 0.65, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 6.0, 19.0, 5.0, 9.0, 0.65, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 23.0, 19.0, 5.0, 13.0, 0.68, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 13.0, 25.0, 19.0, 5.0, 13.0, 0.68, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 29.0, 19.0, 5.0, 13.0, 0.68, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 14.0, 22.0, 19.0, 5.0, 13.0, 0.68, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 17.0, 19.0, 5.0, 13.0, 0.68, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 17.0, 43.0, 19.0, 5.0, 13.0, 0.68, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 13.0, 20.0, 5.0, 9.0, 0.7, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 26.0, 20.0, 5.0, 9.0, 0.7, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 14.0, 3.0, 20.0, 5.0, 9.0, 0.7, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 24.0, 21.0, 5.0, 11.0, 0.7, 1015.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 12.0, 3.0, 21.0, 5.0, 11.0, 0.7, 1015.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 36.0, 21.0, 5.0, 11.0, 0.7, 1015.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 15.0, 20.0, 21.0, 2.0, 11.0, 0.7, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 24.0, 21.0, 2.0, 11.0, 0.7, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 6.0, 39.0, 21.0, 2.0, 11.0, 0.7, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 10.0, 2.0, 21.0, 2.0, 11.0, 0.7, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 15.0, 22.0, 21.0, 2.0, 11.0, 0.7, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 31.0, 21.0, 2.0, 11.0, 0.7, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 2.0, 11.0, 20.0, 5.0, 11.0, 0.82, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 16.0, 39.0, 20.0, 5.0, 11.0, 0.82, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 45.0, 20.0, 5.0, 11.0, 0.82, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 10.0, 73.0, 20.0, 5.0, 11.0, 0.82, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 9.0, 28.0, 21.0, 5.0, 6.0, 0.87, 1015.0, 13.0, 0.0, 0.0, 0.0, 0.0
0.0, 14.0, 27.0, 21.0, 5.0, 6.0, 0.87, 1015.0, 13.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 21.0, 5.0, 7.0, 0.87, 1014.0, 13.0, 0.0, 0.0, 0.0, 0.0
0.0, 2.0, 17.0, 21.0, 5.0, 7.0, 0.87, 1014.0, 13.0, 0.0, 0.0, 0.0, 0.0
0.0, 19.0, 0.0, 21.0, 6.0, 7.0, 0.9, 1015.0, 3.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 21.0, 21.0, 6.0, 7.0, 0.9, 1015.0, 3.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 20.0, 21.0, 6.0, 7.0, 0.9, 1015.0, 3.0, 0.0, 0.0, 0.0, 0.0
0.0, 36.0, 0.0, 21.0, 6.0, 7.0, 0.9, 1015.0, 3.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 31.0, 21.0, 5.0, 11.0, 0.93, 1013.0, 11.0, 0.0, 0.0, 0.0, 0.0
0.0, 13.0, 12.0, 21.0, 5.0, 11.0, 0.93, 1013.0, 11.0, 0.0, 0.0, 0.0, 0.0
0.0, 6.0, 0.0, 21.0, 5.0, 11.0, 0.93, 1013.0, 11.0, 0.0, 0.0, 0.0, 0.0
0.0, 5.0, 21.0, 21.0, 5.0, 11.0, 0.93, 1013.0, 11.0, 0.0, 0.0, 0.0, 0.0
0.0, 11.0, 5.0, 21.0, 5.0, 11.0, 0.93, 1013.0, 11.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 28.0, 21.0, 5.0, 11.0, 0.93, 1013.0, 11.0, 0.0, 0.0, 0.0, 0.0
0.0, 15.0, 18.0, 21.0, 5.0, 0.0, 0.9, 1013.0, 13.0, 0.0, 0.0, 0.0, 0.0
0.0, 16.0, 14.0, 21.0, 5.0, 0.0, 0.9, 1013.0, 13.0, 0.0, 0.0, 0.0, 0.0
0.0, 2.0, 3.0, 21.0, 5.0, 0.0, 0.9, 1013.0, 13.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 35.0, 21.0, 6.0, 7.0, 0.9, 1014.0, 4.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 15.0, 21.0, 6.0, 7.0, 0.9, 1014.0, 4.0, 0.0, 0.0, 0.0, 0.0
0.0, 2.0, 39.0, 21.0, 6.0, 7.0, 0.9, 1014.0, 4.0, 0.0, 0.0, 0.0, 0.0
0.0, 18.0, 18.0, 22.0, 7.0, 11.0, 0.9, 1013.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 14.0, 28.0, 22.0, 7.0, 11.0, 0.9, 1013.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 15.0, 32.0, 22.0, 7.0, 11.0, 0.9, 1013.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 10.0, 22.0, 7.0, 11.0, 0.9, 1013.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 40.0, 22.0, 5.0, 7.0, 0.84, 1014.0, 11.0, 0.0, 0.0, 0.0, 0.0
0.0, 12.0, 16.0, 22.0, 5.0, 7.0, 0.84, 1014.0, 11.0, 0.0, 0.0, 0.0, 0.0
0.0, 8.0, 0.0, 22.0, 5.0, 11.0, 0.84, 1013.0, 13.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 28.0, 22.0, 5.0, 11.0, 0.84, 1013.0, 13.0, 0.0, 0.0, 0.0, 0.0
0.0, 8.0, 13.0, 22.0, 5.0, 11.0, 0.84, 1013.0, 13.0, 0.0, 0.0, 0.0, 0.0
0.0, 4.0, 36.0, 22.0, 5.0, 11.0, 0.84, 1013.0, 13.0, 0.0, 0.0, 0.0, 0.0
0.0, 9.0, 20.0, 21.0, 5.0, 11.0, 0.87, 1014.0, 13.0, 0.0, 0.0, 0.0, 0.0
0.0, 14.0, 6.0, 21.0, 5.0, 11.0, 0.87, 1014.0, 13.0, 0.0, 0.0, 0.0, 0.0
0.0, 8.0, 19.0, 21.0, 5.0, 13.0, 0.87, 1013.0, 14.0, 0.0, 0.0, 0.0, 0.0
0.0, 4.0, 41.0, 21.0, 5.0, 13.0, 0.87, 1013.0, 14.0, 0.0, 0.0, 0.0, 0.0
0.0, 17.0, 0.0, 21.0, 5.0, 13.0, 0.87, 1013.0, 14.0, 0.0, 0.0, 0.0, 0.0
0.0, 7.0, 0.0, 21.0, 5.0, 13.0, 0.87, 1013.0, 14.0, 0.0, 0.0, 0.0, 0.0
0.0, 12.0, 22.0, 21.0, 5.0, 13.0, 0.87, 1013.0, 14.0, 0.0, 0.0, 0.0, 0.0
0.0, 15.0, 11.0, 21.0, 5.0, 13.0, 0.87, 1013.0, 14.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 42.0, 21.0, 5.0, 9.0, 0.87, 1013.0, 13.0, 0.0, 0.0, 0.0, 0.0
0.0, 14.0, 21.0, 21.0, 5.0, 9.0, 0.87, 1013.0, 13.0, 0.0, 0.0, 0.0, 0.0
0.0, 7.0, 22.0, 21.0, 5.0, 9.0, 0.87, 1013.0, 13.0, 0.0, 0.0, 0.0, 0.0
0.0, 6.0, 20.0, 21.0, 5.0, 9.0, 0.87, 1013.0, 13.0, 0.0, 0.0, 0.0, 0.0
0.0, 14.0, 19.0, 21.0, 5.0, 9.0, 0.87, 1013.0, 13.0, 0.0, 0.0, 0.0, 0.0
0.0, 19.0, 21.0, 21.0, 5.0, 9.0, 0.87, 1013.0, 13.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 32.0, 21.0, 2.0, 9.0, 0.87, 1013.0, 13.0, 1.0, 0.0, 0.0, 0.0
0.0, 9.0, 3.0, 21.0, 2.0, 9.0, 0.87, 1013.0, 13.0, 0.0, 0.0, 0.0, 0.0
0.0, 10.0, 31.0, 21.0, 2.0, 9.0, 0.87, 1013.0, 13.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 10.0, 21.0, 2.0, 9.0, 0.87, 1013.0, 13.0, 0.0, 0.0, 0.0, 0.0
0.0, 13.0, 2.0, 21.0, 2.0, 9.0, 0.87, 1013.0, 13.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 38.0, 21.0, 2.0, 9.0, 0.87, 1013.0, 13.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 19.0, 21.0, 5.0, 6.0, 0.87, 1013.0, 13.0, 0.0, 0.0, 0.0, 0.0
0.0, 12.0, 0.0, 21.0, 5.0, 6.0, 0.87, 1013.0, 13.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 20.0, 21.0, 2.0, 9.0, 0.9, 1014.0, 11.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 25.0, 21.0, 2.0, 9.0, 0.9, 1014.0, 11.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 15.0, 21.0, 2.0, 9.0, 0.9, 1014.0, 11.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 22.0, 21.0, 2.0, 9.0, 0.9, 1014.0, 11.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 19.0, 5.0, 9.0, 0.97, 1013.0, 11.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 37.0, 19.0, 5.0, 9.0, 0.97, 1013.0, 11.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 9.0, 19.0, 5.0, 9.0, 0.97, 1013.0, 11.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 17.0, 19.0, 5.0, 9.0, 0.97, 1013.0, 11.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 8.0, 19.0, 7.0, 6.0, 0.97, 1014.0, 10.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 18.0, 19.0, 7.0, 6.0, 0.97, 1014.0, 10.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 18.0, 19.0, 7.0, 7.0, 0.97, 1014.0, 10.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 5.0, 19.0, 7.0, 7.0, 0.97, 1014.0, 10.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 41.0, 19.0, 7.0, 7.0, 0.97, 1014.0, 10.0, 0.0, 0.0, 0.0, 0.0
0.0, 2.0, 0.0, 19.0, 7.0, 7.0, 0.97, 1014.0, 10.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 16.0, 19.0, 7.0, 7.0, 0.97, 1014.0, 10.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 20.0, 19.0, 7.0, 7.0, 0.97, 1014.0, 10.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 2.0, 19.0, 7.0, 6.0, 0.97, 1014.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 4.0, 12.0, 19.0, 7.0, 6.0, 0.97, 1014.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 16.0, 19.0, 7.0, 6.0, 0.97, 1014.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 19.0, 7.0, 6.0, 0.97, 1014.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 19.0, 7.0, 6.0, 0.97, 1014.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 19.0, 7.0, 6.0, 0.97, 1014.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 41.0, 19.0, 7.0, 0.0, 0.93, 1013.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 20.0, 19.0, 7.0, 0.0, 0.93, 1013.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 20.0, 19.0, 7.0, 0.0, 0.93, 1013.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 19.0, 7.0, 0.0, 0.93, 1013.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 19.0, 7.0, 6.0, 0.93, 1014.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 19.0, 19.0, 7.0, 6.0, 0.93, 1014.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 19.0, 19.0, 7.0, 0.0, 0.96, 1013.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 19.0, 7.0, 0.0, 0.96, 1013.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 21.0, 19.0, 7.0, 0.0, 0.96, 1013.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 4.0, 19.0, 7.0, 0.0, 0.96, 1013.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 13.0, 19.0, 7.0, 0.0, 0.96, 1013.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 19.0, 7.0, 0.0, 0.96, 1013.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 18.0, 7.0, 6.0, 0.97, 1013.0, 6.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 18.0, 7.0, 6.0, 0.97, 1013.0, 6.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 18.0, 7.0, 7.0, 0.97, 1013.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 18.0, 7.0, 7.0, 0.97, 1013.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 18.0, 7.0, 7.0, 0.97, 1013.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 18.0, 7.0, 7.0, 0.97, 1013.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 19.0, 7.0, 9.0, 0.93, 1013.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 19.0, 7.0, 9.0, 0.93, 1013.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 19.0, 7.0, 9.0, 0.93, 1013.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 19.0, 7.0, 9.0, 0.93, 1013.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 19.0, 5.0, 20.0, 0.9, 1014.0, 14.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 19.0, 5.0, 20.0, 0.9, 1014.0, 14.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 19.0, 5.0, 28.0, 0.87, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 19.0, 5.0, 28.0, 0.87, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 18.0, 5.0, 32.0, 0.81, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 18.0, 5.0, 32.0, 0.81, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 18.0, 5.0, 32.0, 0.81, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 18.0, 5.0, 32.0, 0.81, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 18.0, 5.0, 30.0, 0.78, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 18.0, 5.0, 30.0, 0.78, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 18.0, 5.0, 30.0, 0.78, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 8.0, 0.0, 18.0, 5.0, 30.0, 0.78, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 12.0, 0.0, 18.0, 5.0, 30.0, 0.78, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 5.0, 0.0, 18.0, 5.0, 30.0, 0.78, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 8.0, 23.0, 17.0, 5.0, 26.0, 0.75, 1015.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 10.0, 9.0, 17.0, 5.0, 26.0, 0.75, 1015.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 27.0, 17.0, 5.0, 26.0, 0.75, 1015.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 8.0, 21.0, 17.0, 5.0, 26.0, 0.75, 1015.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 3.0, 22.0, 17.0, 5.0, 26.0, 0.75, 1015.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 13.0, 22.0, 17.0, 5.0, 26.0, 0.75, 1015.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 12.0, 17.0, 5.0, 22.0, 0.73, 1016.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 7.0, 29.0, 17.0, 5.0, 22.0, 0.73, 1016.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 13.0, 22.0, 17.0, 5.0, 22.0, 0.73, 1016.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 14.0, 66.0, 17.0, 5.0, 26.0, 0.7, 1018.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 10.0, 46.0, 17.0, 5.0, 26.0, 0.7, 1018.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 30.0, 73.0, 17.0, 5.0, 26.0, 0.7, 1018.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 15.0, 40.0, 17.0, 5.0, 32.0, 0.7, 1017.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 14.0, 76.0, 17.0, 5.0, 32.0, 0.7, 1017.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 16.0, 57.0, 17.0, 5.0, 32.0, 0.7, 1017.0, 16.0, 0.0, 0.0, 0.0, 0.0
